kalimat_id,kata,sense,kalimat
932292,lebat,5501,"Kebanyakan dari mereka memiliki rentang sayap kasar 2.6 hingga 3 m, yang pendek untuk berat burung elang (elang emas terbesar dan Elang laut Steller yang memiliki rentang sayap yang hampir sama panjangnya), namun yang membantu mereka ketika berburu di hutan lebat Selandia Baru."
932296,lebat,5502,"Semalam penuh pada tanggal 31Maret - 1April, hujan lebat turun di barat daya Colombia, saat kebanyakan orang sedang terlelap tidur."
932297,lebat,5502,"Menurut warga setempat, hujan bertambah lebat antara pukul 11:00 malam sampai dengan 1 pagi, waktu setempat."
932298,lebat,5502,Hujan lebat menghambat gerak laju pasukan dan transportasi peralatan perang.
932299,lebat,5501,"Hampir semua orang punya pengalaman tanam menanam sebuah pohon, dan tentunya tahu bahwa untuk membuat pohon itu berbuah lebat tidaklah semudah yang dipikirkan."
932302,lebat,5501,Daerah ini mengandung sejumlah besar G2G yang berharga dan bahkan memiliki hutan lebat pada tanah kapur dan mafik.
932305,lebat,5501,"Situs kota kuno yang dilaporkan ini berada di hutan lebat di negara bagian Malaysia selatan Johor Darul Takzim, dekat sebuat hutan lindung yang saat ini dikelola sebagai Waduk Linggiu oleh Dewan Utilitas Publik (PUB) Singapura."
932313,lebat,5502,"Setelah pertengkaran tersebut berlangsung, sore harinya terjadi hujan lebat selama tiga hari penuh yang disusul dengan tanah longsor."
932314,lebat,5501,"Untuk mendapatkan buah dari pohon ini tidaklah mudah, Orang Rimbo harus masuk ke hutan yang lebat selama beberapa hari."
932317,lebat,5501,"Di wilayah kota Batu, yang terletak di sebelah utara pusat kota terdapat sebuah hutan lebat yang merupakan kawasan hutan lindung, yakni Taman Hutan Raya Raden Soerjo."
932319,lebat,5501,Lereng gunung di sisi barat laut ditutupi oleh pepohonan lebat hingga ketinggian 1.600 m sementara lereng di sisi lainnya cenderung sangat terjal dan berbatu.
932320,lebat,5502,Salju dapat turun dengan lebat di wilayah puncak yang dapat bertahan hingga musim-musim kering.
932324,lebat,5501,"Di Fiordland, gundukan dan belukar dengan vegetasi subur dan berbuah lebat — seperti lima jari, berry anggur, semak belukar, tutu, hebe, dan coprosma — terkenal sebagai ""taman Kakapo"" ."
932329,lebat,5502,"Hujan lebat terjadi dalam bulan November/ Desember, saat musim kering atau kemarau dialami pada bulan-bulan Juni/Juli."
932331,lebat,5501,"Sebaliknya, dalam hutan yang kurang lebat seperti di Asia Tenggara telah diamati bahwa hewan peluncur seperti colugos atau ular terbang lebih banyak."
932336,lebat,5502,Namun kondisi saat ini kawasan Cimandung merupakan  hutan yang cukup lebat dan sejauh ini belum ditemukan jejak adanya pondasi bangunan semacam istana yang diduga peninggalan Wanagiri.
932338,lebat,5501,"Perburuan dan tidak adanya kebakaran, yang merupakan hasil dari aktivitas manusia, mengatur pementasan untuk pengembangan hutan dan semak lebat selama 30-50 tahun mendatang."
932339,lebat,5502,"Tetapi, hujan lebat tidak umum di Dubai selama bulan musim dingin dan Januari 2008 mencatat rekor 120 mm (atau 5"") curah hujan dalam 24 jam, Kelembapan rata-rata di Dubai sekitar 60% dan lebih tinggi selama bulan musim dingin."
932342,lebat,5501,Burung anis gunung tinggal di antara tumbuhan lebat tetapi keluar ke tempat terbuka saat suasana tenang dan aman.
932346,lebat,5502,Hujan lebat membanjiri gua selama kunjungan mereka pada 23 Juni 2018.
932348,lebat,5502,"Pada 3 Juli 2018, Topan Prapiroon mendatangkan hujan lebat dan angin ke barat daya Jepang."
932350,lebat,5502,"Beberapa wilayah terkena lebih dari curah hujan, mendorong Badan Meteorologi Jepang (JMA) untuk mengeluarkan peringatan hujan lebat darurat untuk delapan prefektur: Okayama, Hiroshima, Tottori, Fukuoka, Saga, Nagasaki, Hyogo, dan Kyoto."
932352,lebat,5501,"Di hutan-hutan lebat yang dipenuhi liana, hewan-hewan arboreal (hidup di pohon) dapat dengan leluasa berpindah dari satu pohon ke pohon lain melalui liana atau dengan bergelantungan pada batang liana."
932356,lebat,5501,"Luas pulau ini 303 kilometer persegi (117 mi²), sebagian besar diliputi oleh rawa atau bukit yang tertutup hutan lebat di masa pertempuran itu."
932358,lebat,5501,"Sebagian besar rumah dan infrastruktur rusak parah, sedangkan hutan lebat di pulau tersebut hampir lenyap."
932359,lebat,5501,"Pasukan terdepan Rusia adalah Latvian Riflemen, yang menggunakan kamuflase musim dingin dan menjadikan badai salju yang lebat sebagai penyamarannya untuk memotong kawat berduri Jerman."
932360,lebat,5501,Medan yang merupakan hutan lebat juga menguntungkan mereka.
932361,lebat,5502,"Pada mobil modern penghapus kaca mempunyai tiga kecepatan yaitu sekali-kali/ ""intermittent"" (sebagian dengan pengatur waktu), sedang dan cepat, sehingga pemakaian penghapus kaca dapat disesuaikan dengan hujan yang terjadi: kalau gerimis digunakan sekali-kali dan kalau lebat sekali digunakan yang cepat."
932363,lebat,5501,Kebanyakan wilayah Hongaria ditutupi oleh hutan-hutan yang lebat dan tanah pegunungan.
932367,lebat,5501,"Setelah serah terima wilayah Alas Mentaok dilakukan oleh Sultan Hadiwijaya kepada Ki Ageng Pemanahan, kemudian Alas Mentaok yang saat itu berupa hutan lebat dibuka menjadi sebuah desa oleh Ki Ageng Pemanahan dan Ki Juru Martani."
932368,lebat,5501,Dia memiliki janggut putih panjang dan alis lebat yang mencuat di luar pinggiran topi.
932371,lebat,5501,"Perbungaan umumnya di ujung (flos terminalis), 4–80 cm panjangnya, lebat dengan bulu-bulu kempa, bentuk payung menggarpu."
932373,lebat,5501,yang hanya tumbuh pada hutan tropis yang lebat dan masih asri .
932374,lebat,5501,"domesticum kebanyakan memiliki pohon yang lebih kurus, berdaun kurang lebat yang berwarna hijau tua, dengan percabangan tegak."
932375,lebat,5502,"Biasanya, hanya hujan-hujan yang lebat (kadang disertai angin ribut) saja yang akan mengakibatkan limpasan di permukaan tanah dalam hutan."
932376,lebat,5501,"Taman nasional ini meliputi ekosistem asli dari pantai sampai pegunungan tinggi yang diliputi oleh hutan lebat khas hujan tropis, dikelola dengan sistem zonasi yang dimanfaatkan untuk tujuan penelitian, ilmu pengetahuan, pendidikan, menunjang budidaya, pariwisata, dan rekreasi."
932381,lebat,5501,Bulu ekor lebat dan dibawa di atas punggung.
932382,lebat,5502,"Pada bulan Mei 1986, Barre mengalami luka parah dalam sebuah kecelakaan mobil di dekat Mogadishu, ketika mobil yang mengangkutnya menabrak bagian belakang sebuah bus saat hujan lebat disertai badai."
932387,lebat,5501,"Perancis telah menyediakan 10.800 pasukan, dengan pasukan tambahan yang seluruhnya mencapai hampir 16.000 orang, untuk mempertahankan sebuah lembah yang dipengaruhi oleh iklim muson, yang dikelilingi oleh bukit-bukit berhutan lebat yang belum diamankan."
932388,lebat,5501,"Di selatan, Perbukitan Shiwalik ditutupi dengan hutan yang lebat dan selalu berganti daun, lembah-lembah sungai dataran rendah aluvial, dan pegunungan setinggi 4.900 kaki (1.500m) dpl."
932389,lebat,5501,"Duar selatan memiliki tanah yang agak subur, rumput sabana yang lebat, hutan yang lebat dan bercampur serta sumber air panas."
932390,lebat,5501,Hutan adalah sebuah kawasan yang ditumbuhi dengan lebat oleh pepohonan dan tumbuhan lainnya.
932395,lebat,5501,Hutan yang masih lebat di jadikan tempat terakhir untuk bertempat tinggal.
932398,lebat,5501,"Selama bertapa bertahun-tahun jasad / raganya menghilang dan sampai saat ini tidak pernah ditemukan, lokasi pertapaan dilakukan di tengah hutan belantara lebat yang saat ini disebut tegalan Kerok, terletak di tengah-tengah gunung Kerok (± 2 Km dari Dusun Songbanyu) ditempuh dengan jalan kaki."
932399,lebat,5501,"Di hutan-hutan lebat yang dibalak di wilayah pedalaman, sungai sering digunakan sebagai sarana pengangkutan kayu."
932401,lebat,5502,"Mendekati Guadalkanal, armada Jepang diterpa hujan badai mendadak yang lebat dan kencang."
932408,lebat,5501,Laos adalah negara yang terhimpit oleh daratan di Asia Tenggara dan diselimuti hutan lebat yang kebanyakan bergunung-gunung.
932409,lebat,5502,"Laos adalah negara yang terhimpit oleh daratan di Asia Tenggara dan diselimuti hutan lebat yang kebanyakan bergunung-gunung, di mana salah satunya yang tertinggi adalah Phou Bia dengan ketinggian 2.817 m dari permukaan laut."
932413,lebat,5501,"Jalur pertama menyuguhkan pemandangan hutan lebat yang penuh semak belukar dengan jurang di kanan-kirinya, sedangkan jalur yang lain telah dikeraskan dengan menggunakan aspal."
932419,lebat,5501,"Melihat badannya memang mirip kambing, tetapi bila melihat bulunya yang lebat mirip anjing."
932421,lebat,5501,Di tepi hutan tersebut terdapat hutan lebat yang bernama Kandawa.
932427,lebat,5502,"Jika sudah sangat banyak, titik-titik air yang berasal dari uap air akan berubah menjadi hujan lebat kembali menjadi bentuk air (HO)."
932430,lebat,5502,"Sepanjang malam itu, Marinir di Gavutu dilindungi oleh hujan badai yang lebat sementara tentara Jepang melakukan serangan-serangan terpisah terhadap mereka."
932432,lebat,5501,Serangan udara Amerika dapat diterbangkan karena adanya persediaan 488 drum berukuran 55 galon berisi bahan bakar 100 oktan yang disembunyikan di bawah lindungan hutan lebat oleh pelaut Cub-1 bernama August Martello.
932434,lebat,5502,Wilayah ini juga telah mengalami hujan lebat selama dua hari terakhir karena Siklon Laila.
932435,lebat,5501,"Terdapat juga dua jenis bulu, yaitu tipe standar dan tipe lebat yang keduanya diakui oleh standar UKC."
932436,lebat,5501,"Anjing ini memiliki bulu yang hangat, lembut, dan lebat untuk beradaptasi di lingkungan bersuhu dingin."
932438,lebat,5501,"Pada bagian leher, perut, dada, kepala, dan kaki terdapat bulu yang lebih lebat dibandingkan permukaan tubuh lainnya."
932439,lebat,5502,"Pada bagian dada, kaki, dan ekor terdapat bulu yang lebih lebat dibandingkan bagian tubuh lainnya."
932442,lebat,5501,Pelarian mereka melewati hutan lebat serta hambatan alam sukar lainnya.
932443,lebat,5502,Hujan lebat yang turun sepanjang musim semi dan musim panas sering diikuti oleh tanah longsor.
932444,lebat,5501,"Siamang ditutupi oleh rambut yang lebat di sebagian besar tubuhnya, kecuali wajah, jari, telapak tangan, ketiak, dan telapak kaki mereka."
932445,lebat,5501,"Sebagian besar wilayah Kalipare di dominasi hutan, namun semenjak lengsernya Soeharto penggundulan hutan terjadi besar-besaran, saat ini reboisasi telah di lakukan, sehingga hutan-hutan Jati yang dulu lebat dan kokoh saat ini masih dalam proses pertumbuhan, di antara pohon jati yang masih dalam pertumbuhan tersebut di manfaat masyarakat sekitar untuk bercocok tanam."
932448,lebat,5501,Hanya tampak hutan yang lebat dan semak belukar.
932450,lebat,5501,"Bentuk situs pablengan merupakan bledug yang selalu mengeluarkan air dan lumpur yang mengandung garam, dan dikelilingi oleh pepohonan yang lebat sehingga walaupun musim kemarau panjang tetap muncul sumber mata airnya."
932454,lebat,5502,"Pada bulan berikutnya, terjadi hujan salju yang sangat lebat yang menghancurkan seluruh panen di negara itu, akan tetapi raja malah meneruskan rekonstruksi istananya, dan menjadikan rakyat sangat menderita dan mengeluh karenanya."
932455,lebat,5502,Hujan lebat yang tiba-tiba itu membuat mustahil untuk para pasukan untuk maju dan menghambat transportasi dari provisi.
932456,lebat,5501,"Taman ini memiliki luas 74 are dan terdiri atas bentang alam berbentuk dataran bergelombang dengan 35 buah bangunan besar dan kecil, 7 buah kolam buatan serta hutan lebat dan aliran-aliran mata air.Dari kesemua rancangan ini, hanya 1% saja yang dibuat oleh manusia."
932457,lebat,5501,"Desa Ulu Maras memiliki hutan yang masih lebat dan alami, disana terdapat air terjun yang indah yang berna Air Terjun Neraja."
932458,lebat,5502,Curah hujan lebat terjadi pada musin Barat antara bulan Oktober sampai Bulan Desember.
932459,lebat,5501,"Keseluruhan sekitar kawasan ini merupakan hutan lebat dan berbukit, dengan gunung-gunung yang memiliki ukuran yang hampir sama."
932461,lebat,5502,"""Terlindung oleh Pegunungan Titiwangsa di timur dan pulau Sumatra, Indonesia, di barat, Kuala Lumpur memiliki iklim hutan hujan tropis (klasifikasi iklim Köppen """"Af"""") yang hangat dan cerah, dengan curah hujan yang lebat sepanjang tahun, terutama pada musim muson timur laut dari bulan Oktober hingga Maret."""
932462,lebat,5502,"Namun sangat disayangkan karena desa ini sangat sulit dijangkau oleh kendaraan minibus atau sedan sejenisnya karena akses jalan ke desa ini dibuat oleh pemerintah dengan menggunakan bahan baku dari tanah, sehingga jika terjadi hujan lebat jalan tersebut sama seperti cimpa."
932466,lebat,5502,"Pada bulan Oktober-November curah hujan cukup lebat dengan curah hujan 1.800 milimeter/tahun, sedangkan pada puncak musim penghujan terjadi pada bulan Desember-awal Maret dengan curah hujan hingga 3.100 milimeter."
932468,lebat,5501,Tempat ini dipilih karena berdekatan dengan Moskwa serta infrastruktur lainnya yang sangat penting jika digunakan seperti Pangkalan Udara Chkalovsky serta stasiun kereta api Yaroslavl.. Awalnya merupakan sebuah daerah yang amat lebat dengan berbagai radar serta beberapa infrastruktur yang ada.
932469,lebat,5502,"Pada akhir bulan Maret 2010, Desa Jati Mudiak beserta daerah lainnya tergenang banjir setelah hujan lebat mengguyur Kota Pariaman."
932471,lebat,5502,"Pada akhir bulan Maret 2010, Kelurahan Jati Hilir beserta daerah lainnya tergenang banjir setelah hujan lebat mengguyur Kota Pariaman."
932479,lebat,5501,"Kuskus berada di pepohonan pada siang hari, tertidur di dedaunan lebat dan terbangun di malam hari untuk mulai bergerak melalui pepohonan untuk mencari makanan."
932482,lebat,5501,Para penjual sengaja membuka usahanya di tepi jalan yang jauh dari perkampungan penduduk dengan latar belakang pegunungan dan persawahan yang lebat tanaman padi.
932483,lebat,5501,Esau memiliki kulit yang berbulu lebat dan suka memburu.
932484,lebat,5501,"Suatu saat, beliau menemui hutan lebat yang mempunyai kekuatan gaib, hutan itu kebanyakan pohon beringin dan ""kepah""/kepuh, tanpa penghuninya."
932490,lebat,5501,"Mereka juga bertemu dengan Sindai yaitu seorang gadis perkasa, yang banyak membantu Baron dan tim ketika harus menjelajahi hutan lebat dalam salah satu games perkemahan yaitu pada games markas bintang."
932491,lebat,5501,"Keduanya memiliki bentuk muka bumi yang hampir sama, yaitu dari pinggir laut yang landai hingga hutan lebat dan bukit tinggi."
932492,lebat,5502,"Sebelum Erika melanda, didahului oleh curah hujan lebat yang dibutuhkan ke Bahama."
932493,lebat,5502,"Hujan lebat sementara bergerak ke Florida, termasuk di Indian River County, dan juga menghasilkan gelombang setinggi 6-8 kaki (1,8-2,4 m) dengan hembusan angin sedang."
932495,lebat,5502,Hujan lebat dan angin kencang yang boleh mencetuskan banjir kilat dan tanah runtuh telah dijangka.
932496,lebat,5502,"Juga, yang kuat hujan lebat – sejam dijangka."
932498,lebat,5502,Hujan lebat mencetuskan banjir kilat yang membunuh satu orang dan mencederakan 17 orang. 
932500,lebat,5501,Hutan lebat dan sejumlah danau dapat ditemukan secara alamiah.
932501,lebat,5501,"Jalur Maginot yang dipertahankan Perancis dan pasukan Sekutu di Belgia diakali dengan bergerak secara mengapit melintasi hutan lebat Ardennes, yang disalahartikan oleh perencana perang Perancis sebagai penghalang alami bagi kendaraan lapis baja."
932505,lebat,5502,"Panjang sungai ini mencapai 241 kilometer dengan Daerah Aliran Sungai mencapai 8200 km persegi, debit air sungai ini rata-rata 100 m³ / s. Apabila salju mencair ditambah setelah hujan lebat Sungai Arno dapat menyebabkan bencana banjir besar."
932507,lebat,5501,Burung ini endemik di Indonesia yang ditemukan di vegetasi yang lebat di daerah basah dari Sulawesi dan Buton di dekatnya.
932510,lebat,5501,Sriwijaya merupakan kerajaan maritim yang berada di tepian sungai dan hutan lebat di Sumatera.
932511,lebat,5502,"Dua peristiwa yang membawa perubahan besar mempercepat terjadinya air bah: ledakan tempat-tempat penyimpanan air yang besar di bawah tanah, mungkin disebabkan oleh gempa bumi dengan gelombang-gelombang pasang yang besar dari samudera, dan hujan yang amat lebat selama 40 hari (ayat 12)."
932514,lebat,5501,"Kombinasi dari postur kekar dan panjang, bulu lebat membuatnya tampak gagah dan empuk."
932515,lebat,5501,hutan tropis nan lebat menjadikan sumber mata air murni yg sehat dan alami.
932529,lebat,5502,Hujan lebat yang mengguyur malam itu membuat arus sungai yang memisahkan rumah Beth dengan rumah pohon menjadi deras dan memutuskan satu-satunya jembatan gantung yang ada di sana.
932530,lebat,5501,"Meski secara umum mirip takur lain, burung ini lebih umum terlihat di habitat hutan yang relatif lebat kering dan terbuka serta di hutan-hutan di pesisir."
